"TOA5","CR1000","CR1000","45587","CR1000.Std.22","CPU:untitled.CR1","60265","Table1"
"TIMESTAMP","RECORD","BattV","PTemp_C","Temp_C"
"TS","RN","Volts","Deg C","Deg C"
"","","Smp","Smp","Smp"
"2016-01-13 14:27:42",1008,12.25,23.5,22.72
"2016-01-13 14:27:43",1009,12.25,23.5,22.73
"2016-01-13 14:27:44",1010,12.25,23.5,22.73
"2016-01-13 14:27:45",1011,12.25,23.5,22.72
"2016-01-13 14:27:46",1012,12.25,23.5,22.73
"2016-01-13 14:27:47",1013,12.25,23.5,22.71
"2016-01-13 14:27:48",1014,12.25,23.5,22.72
"2016-01-13 14:27:49",1015,12.25,23.5,22.73
"2016-01-13 14:27:50",1016,12.25,23.5,22.72
"2016-01-13 14:27:51",1017,12.25,23.5,22.71
"2016-01-13 14:27:52",1018,12.25,23.5,22.73
"2016-01-13 14:27:53",1019,12.25,23.5,22.71
"2016-01-13 14:27:54",1020,12.25,23.5,22.71
"2016-01-13 14:27:55",1021,12.25,23.5,22.71
"2016-01-13 14:27:56",1022,12.25,23.5,22.71
"2016-01-13 14:27:57",1023,12.25,23.5,22.7
"2016-01-13 14:27:58",1024,12.25,23.5,22.7
"2016-01-13 14:27:59",1025,12.25,23.5,22.7
"2016-01-13 14:28:00",1026,12.25,23.5,22.7
"2016-01-13 14:28:01",1027,12.25,23.5,22.7
"2016-01-13 14:28:02",1028,12.25,23.5,22.7
"2016-01-13 14:28:03",1029,12.25,23.5,22.7
"2016-01-13 14:28:04",1030,12.25,23.5,22.71
"2016-01-13 14:28:05",1031,12.25,23.5,22.7
"2016-01-13 14:28:06",1032,12.25,23.5,22.7
"2016-01-13 14:28:07",1033,12.25,23.5,22.7
"2016-01-13 14:28:08",1034,12.25,23.5,22.7
"2016-01-13 14:28:09",1035,12.25,23.5,22.68
"2016-01-13 14:28:10",1036,12.25,23.5,22.68
"2016-01-13 14:28:11",1037,12.25,23.5,22.67
"2016-01-13 14:28:12",1038,12.25,23.5,22.67
"2016-01-13 14:28:13",1039,12.25,23.5,22.67
"2016-01-13 14:28:14",1040,12.25,23.5,22.66
"2016-01-13 14:28:15",1041,12.25,23.5,22.66
"2016-01-13 14:28:16",1042,12.25,23.5,22.66
"2016-01-13 14:28:17",1043,12.25,23.5,22.66
"2016-01-13 14:28:18",1044,12.25,23.5,22.66
"2016-01-13 14:28:19",1045,12.25,23.5,22.66
"2016-01-13 14:28:20",1046,12.25,23.5,22.65
"2016-01-13 14:28:21",1047,12.25,23.5,22.65
"2016-01-13 14:28:22",1048,12.25,23.5,22.65
"2016-01-13 14:28:23",1049,12.25,23.5,22.65
"2016-01-13 14:28:24",1050,12.25,23.5,22.64
"2016-01-13 14:28:25",1051,12.25,23.5,22.64
"2016-01-13 14:28:26",1052,12.25,23.5,22.64
"2016-01-13 14:28:27",1053,12.25,23.5,22.63
"2016-01-13 14:28:28",1054,12.25,23.5,22.62
"2016-01-13 14:28:29",1055,12.25,23.5,22.62
"2016-01-13 14:28:30",1056,12.25,23.5,22.63
"2016-01-13 14:28:31",1057,12.25,23.5,22.62
"2016-01-13 14:28:32",1058,12.25,23.5,22.62
"2016-01-13 14:28:33",1059,12.25,23.5,22.62
"2016-01-13 14:28:34",1060,12.25,23.5,22.63
"2016-01-13 14:28:35",1061,12.25,23.5,22.63
"2016-01-13 14:28:36",1062,12.25,23.5,22.64
"2016-01-13 14:28:37",1063,12.25,23.5,22.65
"2016-01-13 14:28:38",1064,12.25,23.5,22.65
"2016-01-13 14:28:39",1065,12.25,23.5,22.64
"2016-01-13 14:28:40",1066,12.25,23.5,22.64
"2016-01-13 14:28:41",1067,12.25,23.5,22.63
"2016-01-13 14:28:42",1068,12.24,23.5,22.63
"2016-01-13 14:28:43",1069,12.25,23.5,22.63
"2016-01-13 14:28:44",1070,12.24,23.5,22.62
"2016-01-13 14:28:45",1071,12.25,23.5,22.63
"2016-01-13 14:28:46",1072,12.25,23.5,22.63
"2016-01-13 14:28:47",1073,12.25,23.5,22.61
"2016-01-13 14:28:48",1074,12.25,23.5,22.62
"2016-01-13 14:28:49",1075,12.25,23.5,22.61
"2016-01-13 14:28:50",1076,12.25,23.5,22.61
"2016-01-13 14:28:51",1077,12.24,23.5,22.61
"2016-01-13 14:28:52",1078,12.25,23.5,22.61
"2016-01-13 14:28:53",1079,12.25,23.5,22.61
"2016-01-13 14:28:54",1080,12.25,23.5,22.61
"2016-01-13 14:28:55",1081,12.25,23.5,22.61
"2016-01-13 14:28:56",1082,12.25,23.5,22.6
"2016-01-13 14:28:57",1083,12.25,23.5,22.6
"2016-01-13 14:28:58",1084,12.25,23.5,22.6
"2016-01-13 14:28:59",1085,12.25,23.5,22.6
"2016-01-13 14:29:00",1086,12.24,23.5,22.6
"2016-01-13 14:29:01",1087,12.25,23.5,22.6
"2016-01-13 14:29:02",1088,12.25,23.5,22.6
"2016-01-13 14:29:03",1089,12.25,23.5,22.6
"2016-01-13 14:29:04",1090,12.25,23.5,22.6
"2016-01-13 14:29:05",1091,12.25,23.5,22.59
"2016-01-13 14:29:06",1092,12.25,23.5,22.59
"2016-01-13 14:29:07",1093,12.25,23.5,22.59
"2016-01-13 14:29:08",1094,12.25,23.5,22.59
"2016-01-13 14:29:09",1095,12.25,23.5,22.58
"2016-01-13 14:29:10",1096,12.24,23.5,22.59
"2016-01-13 14:29:11",1097,12.25,23.5,22.59
"2016-01-13 14:29:12",1098,12.25,23.5,22.59
"2016-01-13 14:29:13",1099,12.25,23.52,22.61
"2016-01-13 14:29:14",1100,12.25,23.5,22.59
"2016-01-13 14:29:15",1101,12.25,23.5,22.59
"2016-01-13 14:29:16",1102,12.25,23.5,22.59
"2016-01-13 14:29:17",1103,12.25,23.5,22.6
"2016-01-13 14:29:18",1104,12.25,23.5,22.6
"2016-01-13 14:29:19",1105,12.24,23.5,22.6
"2016-01-13 14:29:20",1106,12.24,23.5,22.6
"2016-01-13 14:29:21",1107,12.25,23.5,22.6
"2016-01-13 14:29:22",1108,12.25,23.5,22.6
"2016-01-13 14:29:23",1109,12.25,23.5,22.6
"2016-01-13 14:29:24",1110,12.25,23.5,22.59
"2016-01-13 14:29:25",1111,12.25,23.5,22.6
"2016-01-13 14:29:26",1112,12.26,23.5,22.59
"2016-01-13 14:29:27",1113,12.24,23.5,22.59
"2016-01-13 14:29:28",1114,12.25,23.5,22.59
"2016-01-13 14:29:29",1115,12.25,23.5,22.59
"2016-01-13 14:29:30",1116,12.25,23.5,22.59
"2016-01-13 14:29:31",1117,12.24,23.5,22.6
"2016-01-13 14:29:32",1118,12.25,23.5,22.61
"2016-01-13 14:29:33",1119,12.25,23.5,22.6
"2016-01-13 14:29:34",1120,12.25,23.5,22.6
"2016-01-13 14:29:35",1121,12.25,23.5,22.59
"2016-01-13 14:29:36",1122,12.25,23.5,22.6
"2016-01-13 14:29:37",1123,12.25,23.5,22.6
"2016-01-13 14:29:38",1124,12.25,23.5,22.6
"2016-01-13 14:29:39",1125,12.25,23.5,22.61
"2016-01-13 14:29:40",1126,12.25,23.5,22.61
"2016-01-13 14:29:41",1127,12.25,23.5,22.64
"2016-01-13 14:29:42",1128,12.25,23.5,22.66
"2016-01-13 14:29:43",1129,12.25,23.5,22.66
"2016-01-13 14:29:44",1130,12.25,23.52,22.7
"2016-01-13 14:29:45",1131,12.25,23.52,22.71
"2016-01-13 14:29:46",1132,12.25,23.5,22.68
"2016-01-13 14:29:47",1133,12.25,23.5,22.66
"2016-01-13 14:29:48",1134,12.25,23.5,22.66
"2016-01-13 14:29:49",1135,12.25,23.5,22.66
"2016-01-13 14:29:50",1136,12.25,23.5,22.65
"2016-01-13 14:29:51",1137,12.25,23.5,22.65
"2016-01-13 14:29:52",1138,12.25,23.5,22.64
"2016-01-13 14:29:53",1139,12.25,23.5,22.64
"2016-01-13 14:29:54",1140,12.25,23.5,22.63
"2016-01-13 14:29:55",1141,12.25,23.5,22.63
"2016-01-13 14:29:56",1142,12.25,23.5,22.63
"2016-01-13 14:29:57",1143,12.25,23.5,22.63
"2016-01-13 14:29:58",1144,12.25,23.5,22.62
"2016-01-13 14:29:59",1145,12.25,23.5,22.61
"2016-01-13 14:30:00",1146,12.25,23.52,22.64
"2016-01-13 14:30:01",1147,12.25,23.5,22.61
"2016-01-13 14:30:02",1148,12.25,23.5,22.61
"2016-01-13 14:30:03",1149,12.25,23.52,22.62
"2016-01-13 14:30:04",1150,12.25,23.5,22.6
"2016-01-13 14:30:05",1151,12.25,23.52,22.62
"2016-01-13 14:30:06",1152,12.25,23.5,22.6
"2016-01-13 14:30:07",1153,12.25,23.5,22.61
"2016-01-13 14:30:08",1154,12.25,23.52,22.63
"2016-01-13 14:30:09",1155,12.25,23.5,22.61
"2016-01-13 14:30:10",1156,12.25,23.5,22.61
"2016-01-13 14:30:11",1157,12.25,23.5,22.61
"2016-01-13 14:30:12",1158,12.25,23.5,22.61
"2016-01-13 14:30:13",1159,12.25,23.5,22.61
"2016-01-13 14:30:14",1160,12.25,23.5,22.61
"2016-01-13 14:30:15",1161,12.25,23.5,22.61
"2016-01-13 14:30:16",1162,12.25,23.52,22.64
"2016-01-13 14:30:17",1163,12.25,23.52,22.64
"2016-01-13 14:30:18",1164,12.25,23.5,22.61
"2016-01-13 14:30:19",1165,12.24,23.52,22.65
"2016-01-13 14:30:20",1166,12.25,23.52,22.65
"2016-01-13 14:30:21",1167,12.25,23.52,22.66
"2016-01-13 14:30:22",1168,12.25,23.52,22.66
"2016-01-13 14:30:23",1169,12.25,23.52,22.66
"2016-01-13 14:30:24",1170,12.25,23.5,22.63
"2016-01-13 14:30:25",1171,12.25,23.5,22.64
"2016-01-13 14:30:26",1172,12.25,23.52,22.67
"2016-01-13 14:30:27",1173,12.25,23.52,22.67
"2016-01-13 14:30:28",1174,12.25,23.5,22.64
"2016-01-13 14:30:29",1175,12.25,23.5,22.64
"2016-01-13 14:30:30",1176,12.25,23.5,22.63
"2016-01-13 14:30:31",1177,12.25,23.52,22.65
"2016-01-13 14:30:32",1178,12.25,23.5,22.62
"2016-01-13 14:30:33",1179,12.25,23.52,22.64
"2016-01-13 14:30:34",1180,12.25,23.5,22.61
"2016-01-13 14:30:35",1181,12.25,23.5,22.61
"2016-01-13 14:30:36",1182,12.25,23.52,22.62
"2016-01-13 14:30:37",1183,12.25,23.5,22.6
"2016-01-13 14:30:38",1184,12.25,23.52,22.62
"2016-01-13 14:30:39",1185,12.25,23.5,22.59
"2016-01-13 14:30:40",1186,12.25,23.5,22.6
"2016-01-13 14:30:41",1187,12.25,23.52,22.62
"2016-01-13 14:30:42",1188,12.25,23.52,22.62
"2016-01-13 14:30:43",1189,12.25,23.52,22.63
"2016-01-13 14:30:44",1190,12.25,23.52,22.64
"2016-01-13 14:30:45",1191,12.25,23.52,22.64
"2016-01-13 14:30:46",1192,12.25,23.52,22.65
"2016-01-13 14:30:47",1193,12.25,23.52,22.65
"2016-01-13 14:30:48",1194,12.25,23.52,22.65
"2016-01-13 14:30:49",1195,12.25,23.5,22.62
"2016-01-13 14:30:50",1196,12.25,23.5,22.62
"2016-01-13 14:30:51",1197,12.25,23.52,22.65
"2016-01-13 14:30:52",1198,12.25,23.52,22.64
"2016-01-13 14:30:53",1199,12.25,23.52,22.63
"2016-01-13 14:30:54",1200,12.25,23.52,22.63
"2016-01-13 14:30:55",1201,12.25,23.52,22.63
"2016-01-13 14:30:56",1202,12.25,23.5,22.62
"2016-01-13 14:30:57",1203,12.25,23.5,22.61
"2016-01-13 14:30:58",1204,12.25,23.52,22.64
"2016-01-13 14:30:59",1205,12.25,23.52,22.64
"2016-01-13 14:31:00",1206,12.25,23.5,22.61
"2016-01-13 14:31:01",1207,12.25,23.52,22.64
"2016-01-13 14:31:02",1208,12.25,23.52,22.64
"2016-01-13 14:31:03",1209,12.25,23.52,22.64
"2016-01-13 14:31:04",1210,12.25,23.5,22.61
"2016-01-13 14:31:05",1211,12.25,23.52,22.64
"2016-01-13 14:31:06",1212,12.25,23.52,22.63
"2016-01-13 14:31:07",1213,12.25,23.52,22.63
"2016-01-13 14:31:08",1214,12.25,23.52,22.64
"2016-01-13 14:31:09",1215,12.25,23.52,22.64
"2016-01-13 14:31:10",1216,12.25,23.5,22.62
"2016-01-13 14:31:11",1217,12.25,23.52,22.65
"2016-01-13 14:31:12",1218,12.25,23.52,22.65
"2016-01-13 14:31:13",1219,12.25,23.52,22.64
"2016-01-13 14:31:14",1220,12.25,23.52,22.64
"2016-01-13 14:31:15",1221,12.25,23.52,22.64
"2016-01-13 14:31:16",1222,12.25,23.52,22.65
"2016-01-13 14:31:17",1223,12.25,23.52,22.64
"2016-01-13 14:31:18",1224,12.25,23.52,22.64
"2016-01-13 14:31:19",1225,12.25,23.52,22.64
"2016-01-13 14:31:20",1226,12.25,23.52,22.65
"2016-01-13 14:31:21",1227,12.25,23.52,22.64
"2016-01-13 14:31:22",1228,12.25,23.52,22.65
"2016-01-13 14:31:23",1229,12.25,23.52,22.65
"2016-01-13 14:31:24",1230,12.25,23.52,22.65
"2016-01-13 14:31:25",1231,12.25,23.52,22.65
"2016-01-13 14:31:26",1232,12.25,23.52,22.64
"2016-01-13 14:31:27",1233,12.25,23.52,22.65
"2016-01-13 14:31:28",1234,12.25,23.52,22.64
"2016-01-13 14:31:29",1235,12.25,23.5,22.61
"2016-01-13 14:31:30",1236,12.25,23.5,22.61
"2016-01-13 14:31:31",1237,12.25,23.5,22.62
"2016-01-13 14:31:32",1238,12.25,23.52,22.64
"2016-01-13 14:31:33",1239,12.25,23.52,22.64
"2016-01-13 14:31:34",1240,12.25,23.52,22.64
"2016-01-13 14:31:35",1241,12.25,23.52,22.64
"2016-01-13 14:31:36",1242,12.25,23.5,22.61
"2016-01-13 14:31:37",1243,12.25,23.52,22.64
"2016-01-13 14:31:38",1244,12.25,23.52,22.64
"2016-01-13 14:31:39",1245,12.25,23.52,22.64
"2016-01-13 14:31:40",1246,12.25,23.52,22.64
"2016-01-13 14:31:41",1247,12.25,23.52,22.64
"2016-01-13 14:31:42",1248,12.25,23.52,22.64
"2016-01-13 14:31:43",1249,12.25,23.52,22.64
"2016-01-13 14:31:44",1250,12.25,23.5,22.61
"2016-01-13 14:31:45",1251,12.25,23.52,22.64
"2016-01-13 14:31:46",1252,12.25,23.52,22.63
"2016-01-13 14:31:47",1253,12.25,23.52,22.63
"2016-01-13 14:31:48",1254,12.25,23.52,22.63
"2016-01-13 14:31:49",1255,12.25,23.52,22.63
"2016-01-13 14:31:50",1256,12.25,23.52,22.63
"2016-01-13 14:31:51",1257,12.25,23.52,22.63
"2016-01-13 14:31:52",1258,12.25,23.52,22.63
"2016-01-13 14:31:53",1259,12.25,23.52,22.63
"2016-01-13 14:31:54",1260,12.25,23.52,22.63
"2016-01-13 14:31:55",1261,12.25,23.52,22.62
"2016-01-13 14:31:56",1262,12.25,23.52,22.62
"2016-01-13 14:31:57",1263,12.25,23.52,22.62
"2016-01-13 14:31:58",1264,12.25,23.52,22.62
"2016-01-13 14:31:59",1265,12.25,23.52,22.63
"2016-01-13 14:32:00",1266,12.25,23.52,22.63
"2016-01-13 14:32:01",1267,12.25,23.52,22.63
"2016-01-13 14:32:02",1268,12.25,23.52,22.64
"2016-01-13 14:32:03",1269,12.25,23.52,22.64
"2016-01-13 14:32:04",1270,12.25,23.52,22.64
"2016-01-13 14:32:05",1271,12.25,23.52,22.64
"2016-01-13 14:32:06",1272,12.25,23.52,22.64
"2016-01-13 14:32:07",1273,12.25,23.52,22.65
"2016-01-13 14:32:08",1274,12.25,23.52,22.65
"2016-01-13 14:32:09",1275,12.25,23.52,22.65
"2016-01-13 14:32:10",1276,12.25,23.52,22.65
"2016-01-13 14:32:11",1277,12.25,23.52,22.66
"2016-01-13 14:32:12",1278,12.25,23.52,22.65
"2016-01-13 14:32:13",1279,12.25,23.52,22.66
"2016-01-13 14:32:14",1280,12.25,23.52,22.66
"2016-01-13 14:32:15",1281,12.25,23.52,22.66
"2016-01-13 14:32:16",1282,12.25,23.52,22.67
"2016-01-13 14:32:17",1283,12.25,23.52,22.67
"2016-01-13 14:32:18",1284,12.25,23.52,22.67
"2016-01-13 14:32:19",1285,12.25,23.52,22.67
"2016-01-13 14:32:20",1286,12.25,23.52,22.67
"2016-01-13 14:32:21",1287,12.25,23.52,22.67
"2016-01-13 14:32:22",1288,12.25,23.52,22.67
"2016-01-13 14:32:23",1289,12.25,23.52,22.67
"2016-01-13 14:32:24",1290,12.25,23.52,22.67
"2016-01-13 14:32:25",1291,12.25,23.52,22.67
"2016-01-13 14:32:26",1292,12.25,23.52,22.67
"2016-01-13 14:32:27",1293,12.25,23.52,22.67
"2016-01-13 14:32:28",1294,12.25,23.52,22.67
"2016-01-13 14:32:29",1295,12.25,23.52,22.67
"2016-01-13 14:32:30",1296,12.25,23.52,22.68
"2016-01-13 14:32:31",1297,12.25,23.52,22.68
"2016-01-13 14:32:32",1298,12.25,23.52,22.67
"2016-01-13 14:32:33",1299,12.25,23.52,22.67
"2016-01-13 14:32:34",1300,12.25,23.52,22.67
"2016-01-13 14:32:35",1301,12.25,23.52,22.67
"2016-01-13 14:32:36",1302,12.25,23.52,22.68
"2016-01-13 14:32:37",1303,12.25,23.52,22.68
"2016-01-13 14:32:38",1304,12.25,23.52,22.67
"2016-01-13 14:32:39",1305,12.25,23.52,22.67
"2016-01-13 14:32:40",1306,12.25,23.52,22.67
"2016-01-13 14:32:41",1307,12.25,23.52,22.68
"2016-01-13 14:32:42",1308,12.25,23.52,22.67
"2016-01-13 14:32:43",1309,12.25,23.52,22.67
"2016-01-13 14:32:44",1310,12.25,23.52,22.67
"2016-01-13 14:32:45",1311,12.25,23.52,22.67
"2016-01-13 14:32:46",1312,12.24,23.52,22.67
"2016-01-13 14:32:47",1313,12.25,23.52,22.67
"2016-01-13 14:32:48",1314,12.25,23.52,22.67
"2016-01-13 14:32:49",1315,12.25,23.52,22.67
"2016-01-13 14:32:50",1316,12.25,23.52,22.67
"2016-01-13 14:32:51",1317,12.25,23.52,22.67
"2016-01-13 14:32:52",1318,12.25,23.52,22.67
"2016-01-13 14:32:53",1319,12.25,23.52,22.67
"2016-01-13 14:32:54",1320,12.25,23.52,22.66
"2016-01-13 14:32:55",1321,12.25,23.52,22.66
"2016-01-13 14:32:56",1322,12.25,23.52,22.65
"2016-01-13 14:32:57",1323,12.25,23.52,22.64
"2016-01-13 14:32:58",1324,12.25,23.52,22.64
"2016-01-13 14:32:59",1325,12.25,23.52,22.63
"2016-01-13 14:33:00",1326,12.25,23.52,22.63
"2016-01-13 14:33:01",1327,12.25,23.52,22.63
"2016-01-13 14:33:02",1328,12.25,23.52,22.63
"2016-01-13 14:33:03",1329,12.25,23.52,22.63
"2016-01-13 14:33:04",1330,12.25,23.52,22.63
"2016-01-13 14:33:05",1331,12.25,23.52,22.63
"2016-01-13 14:33:06",1332,12.25,23.52,22.63
"2016-01-13 14:33:07",1333,12.25,23.52,22.63
"2016-01-13 14:33:08",1334,12.25,23.52,22.63
"2016-01-13 14:33:09",1335,12.25,23.52,22.63
"2016-01-13 14:33:10",1336,12.25,23.52,22.63
"2016-01-13 14:33:11",1337,12.25,23.52,22.63
"2016-01-13 14:33:12",1338,12.25,23.52,22.63
"2016-01-13 14:33:13",1339,12.25,23.52,22.63
"2016-01-13 14:33:14",1340,12.25,23.52,22.63
"2016-01-13 14:33:15",1341,12.25,23.52,22.63
"2016-01-13 14:33:16",1342,12.25,23.52,22.64
"2016-01-13 14:33:17",1343,12.25,23.52,22.64
"2016-01-13 14:33:18",1344,12.25,23.52,22.64
"2016-01-13 14:33:19",1345,12.25,23.52,22.64
"2016-01-13 14:33:20",1346,12.25,23.52,22.64
"2016-01-13 14:33:21",1347,12.25,23.52,22.64
"2016-01-13 14:33:22",1348,12.24,23.52,22.64
"2016-01-13 14:33:23",1349,12.25,23.52,22.64
"2016-01-13 14:33:24",1350,12.25,23.52,22.64
"2016-01-13 14:33:25",1351,12.25,23.52,22.64
"2016-01-13 14:33:26",1352,12.25,23.52,22.64
"2016-01-13 14:33:27",1353,12.25,23.52,22.63
"2016-01-13 14:33:28",1354,12.25,23.52,22.63
"2016-01-13 14:33:29",1355,12.25,23.52,22.63
"2016-01-13 14:33:30",1356,12.25,23.52,22.64
"2016-01-13 14:33:31",1357,12.25,23.52,22.63
"2016-01-13 14:33:32",1358,12.25,23.52,22.64
"2016-01-13 14:33:33",1359,12.25,23.52,22.63
"2016-01-13 14:33:34",1360,12.25,23.52,22.63
"2016-01-13 14:33:35",1361,12.25,23.52,22.63
"2016-01-13 14:33:36",1362,12.25,23.52,22.63
"2016-01-13 14:33:37",1363,12.25,23.52,22.63
"2016-01-13 14:33:38",1364,12.25,23.52,22.63
"2016-01-13 14:33:39",1365,12.25,23.52,22.62
"2016-01-13 14:33:40",1366,12.25,23.52,22.62
"2016-01-13 14:33:41",1367,12.25,23.52,22.62
"2016-01-13 14:33:42",1368,12.25,23.52,22.62
"2016-01-13 14:33:43",1369,12.25,23.52,22.62
"2016-01-13 14:33:44",1370,12.25,23.52,22.62
"2016-01-13 14:33:45",1371,12.25,23.52,22.62
"2016-01-13 14:33:46",1372,12.25,23.52,22.62
"2016-01-13 14:33:47",1373,12.25,23.52,22.62
"2016-01-13 14:33:48",1374,12.25,23.52,22.62
"2016-01-13 14:33:49",1375,12.25,23.52,22.62
"2016-01-13 14:33:50",1376,12.25,23.52,22.62
"2016-01-13 14:33:51",1377,12.25,23.52,22.62
"2016-01-13 14:33:52",1378,12.25,23.52,22.62
"2016-01-13 14:33:53",1379,12.25,23.52,22.62
"2016-01-13 14:33:54",1380,12.25,23.52,22.63
"2016-01-13 14:33:55",1381,12.25,23.52,22.62
"2016-01-13 14:33:56",1382,12.25,23.52,22.62
"2016-01-13 14:33:57",1383,12.25,23.52,22.63
"2016-01-13 14:33:58",1384,12.25,23.52,22.64
"2016-01-13 14:33:59",1385,12.25,23.52,22.65
"2016-01-13 14:34:00",1386,12.25,23.52,22.65
"2016-01-13 14:34:01",1387,12.25,23.52,22.65
"2016-01-13 14:34:02",1388,12.25,23.52,22.65
"2016-01-13 14:34:03",1389,12.25,23.52,22.65
"2016-01-13 14:34:04",1390,12.25,23.52,22.64
"2016-01-13 14:34:05",1391,12.25,23.52,22.64
"2016-01-13 14:34:06",1392,12.25,23.52,22.63
"2016-01-13 14:34:07",1393,12.25,23.52,22.63
"2016-01-13 14:34:08",1394,12.25,23.52,22.63
"2016-01-13 14:34:09",1395,12.25,23.52,22.63
"2016-01-13 14:34:10",1396,12.25,23.52,22.63
"2016-01-13 14:34:11",1397,12.25,23.52,22.63
"2016-01-13 14:34:12",1398,12.25,23.52,22.63
"2016-01-13 14:34:13",1399,12.25,23.52,22.64
"2016-01-13 14:34:14",1400,12.25,23.52,22.63
"2016-01-13 14:34:15",1401,12.25,23.52,22.62
"2016-01-13 14:34:16",1402,12.25,23.52,22.62
"2016-01-13 14:34:17",1403,12.25,23.52,22.62
"2016-01-13 14:34:18",1404,12.25,23.52,22.62
"2016-01-13 14:34:19",1405,12.25,23.52,22.62
"2016-01-13 14:34:20",1406,12.25,23.52,22.62
"2016-01-13 14:34:21",1407,12.25,23.52,22.62
"2016-01-13 14:34:22",1408,12.25,23.52,22.62
"2016-01-13 14:34:23",1409,12.25,23.52,22.62
"2016-01-13 14:34:24",1410,12.25,23.52,22.62
"2016-01-13 14:34:25",1411,12.25,23.52,22.62
"2016-01-13 14:34:26",1412,12.25,23.52,22.62
"2016-01-13 14:34:27",1413,12.25,23.52,22.61
"2016-01-13 14:34:28",1414,12.25,23.52,22.6
"2016-01-13 14:34:29",1415,12.25,23.52,22.6
"2016-01-13 14:34:30",1416,12.25,23.52,22.61
"2016-01-13 14:34:31",1417,12.25,23.52,22.6
"2016-01-13 14:34:32",1418,12.25,23.52,22.61
"2016-01-13 14:34:33",1419,12.25,23.52,22.6
"2016-01-13 14:34:34",1420,12.25,23.52,22.61
"2016-01-13 14:34:35",1421,12.25,23.52,22.6
"2016-01-13 14:34:36",1422,12.25,23.52,22.6
"2016-01-13 14:34:37",1423,12.25,23.52,22.6
"2016-01-13 14:34:38",1424,12.25,23.52,22.6
"2016-01-13 14:34:39",1425,12.25,23.52,22.59
"2016-01-13 14:34:40",1426,12.25,23.52,22.59
"2016-01-13 14:34:41",1427,12.25,23.52,22.59
"2016-01-13 14:34:42",1428,12.25,23.52,22.59
"2016-01-13 14:34:43",1429,12.25,23.52,22.6
"2016-01-13 14:34:44",1430,12.24,23.52,22.59
"2016-01-13 14:34:45",1431,12.25,23.52,22.59
"2016-01-13 14:34:46",1432,12.25,23.52,22.59
"2016-01-13 14:34:47",1433,12.25,23.52,22.59
"2016-01-13 14:34:48",1434,12.25,23.52,22.58
"2016-01-13 14:34:49",1435,12.25,23.52,22.58
"2016-01-13 14:34:50",1436,12.25,23.52,22.59
"2016-01-13 14:34:51",1437,12.25,23.52,22.59
"2016-01-13 14:34:52",1438,12.25,23.52,22.59
"2016-01-13 14:34:53",1439,12.25,23.52,22.59
"2016-01-13 14:34:54",1440,12.25,23.52,22.59
"2016-01-13 14:34:55",1441,12.25,23.52,22.58
"2016-01-13 14:34:56",1442,12.25,23.52,22.59
"2016-01-13 14:34:57",1443,12.25,23.52,22.59
"2016-01-13 14:34:58",1444,12.25,23.52,22.59
"2016-01-13 14:34:59",1445,12.25,23.52,22.6
"2016-01-13 14:35:00",1446,12.25,23.52,22.6
"2016-01-13 14:35:01",1447,12.25,23.52,22.61
"2016-01-13 14:35:02",1448,12.25,23.52,22.62
"2016-01-13 14:35:03",1449,12.25,23.52,22.62
"2016-01-13 14:35:04",1450,12.25,23.52,22.62
"2016-01-13 14:35:05",1451,12.25,23.52,22.62
"2016-01-13 14:35:06",1452,12.25,23.52,22.62
"2016-01-13 14:35:07",1453,12.25,23.52,22.62
"2016-01-13 14:35:08",1454,12.25,23.52,22.62
"2016-01-13 14:35:09",1455,12.25,23.52,22.62
"2016-01-13 14:35:10",1456,12.25,23.52,22.62
"2016-01-13 14:35:11",1457,12.25,23.52,22.63
"2016-01-13 14:35:12",1458,12.25,23.52,22.62
"2016-01-13 14:35:13",1459,12.24,23.52,22.63
"2016-01-13 14:35:14",1460,12.25,23.52,22.64
"2016-01-13 14:35:15",1461,12.26,23.52,22.65
"2016-01-13 14:35:16",1462,12.25,23.52,22.65
"2016-01-13 14:35:17",1463,12.26,23.52,22.64
"2016-01-13 14:35:18",1464,12.25,23.52,22.65
"2016-01-13 14:35:19",1465,12.25,23.52,22.65
"2016-01-13 14:35:20",1466,12.25,23.52,22.64
"2016-01-13 14:35:21",1467,12.25,23.52,22.64
"2016-01-13 14:35:22",1468,12.25,23.52,22.65
"2016-01-13 14:35:23",1469,12.25,23.52,22.64
"2016-01-13 14:35:24",1470,12.24,23.52,22.63
"2016-01-13 14:35:25",1471,12.25,23.52,22.63
"2016-01-13 14:35:26",1472,12.25,23.52,22.63
"2016-01-13 14:35:27",1473,12.25,23.52,22.64
"2016-01-13 14:35:28",1474,12.25,23.52,22.64
"2016-01-13 14:35:29",1475,12.25,23.52,22.64
"2016-01-13 14:35:30",1476,12.25,23.52,22.65
"2016-01-13 14:35:31",1477,12.25,23.52,22.65
"2016-01-13 14:35:32",1478,12.25,23.52,22.65
"2016-01-13 14:35:33",1479,12.25,23.52,22.65
"2016-01-13 14:35:34",1480,12.25,23.52,22.66
"2016-01-13 14:35:35",1481,12.25,23.52,22.66
"2016-01-13 14:35:36",1482,12.25,23.52,22.66
"2016-01-13 14:35:37",1483,12.25,23.52,22.67
"2016-01-13 14:35:38",1484,12.26,23.52,22.67
"2016-01-13 14:35:39",1485,12.25,23.52,22.67
